filename,width,height,class,xmin,ymin,xmax,ymax
green_169_jpg.rf.84ecfc7951071b0e833f6aa43f3e667e.jpg,640,640,verde pedestre,329,79,454,268
green_285_jpg.rf.856c422948204d285540a2f1ace0b22e.jpg,640,640,semaforo pedestre,362,0,636,474
green_285_jpg.rf.856c422948204d285540a2f1ace0b22e.jpg,640,640,verde pedestre,460,175,563,345
green_049_jpg.rf.85ee3a315ce4f9a88c1ddc9c879efcbe.jpg,640,640,semaforo pedestre,32,34,631,640
green_049_jpg.rf.85ee3a315ce4f9a88c1ddc9c879efcbe.jpg,640,640,verde pedestre,153,336,519,618
signal-light-83-_jpg.rf.85ff021362a44f5a6e5d483587117f7a.jpg,640,640,semaforo pedestre,192,0,446,512
signal-light-83-_jpg.rf.85ff021362a44f5a6e5d483587117f7a.jpg,640,640,verde pedestre,269,135,346,263
green_300_jpg.rf.878762d58b1f9ae99c7eca5ef8744652.jpg,640,640,semaforo pedestre,109,9,631,640
green_300_jpg.rf.878762d58b1f9ae99c7eca5ef8744652.jpg,640,640,verde pedestre,245,300,533,539
035_jpg.rf.85ad05e0e5a36b0a1459ed21083908b1.jpg,640,640,semaforo pedestre,171,145,446,513
035_jpg.rf.85ad05e0e5a36b0a1459ed21083908b1.jpg,640,640,vermelho pedestre,237,204,403,322
070_jpg.rf.87873de534ca9e2ed0860d59bc5ba879.jpg,640,640,semaforo pedestre,254,260,429,482
070_jpg.rf.87873de534ca9e2ed0860d59bc5ba879.jpg,640,640,verde pedestre,290,360,373,408
signal-light-17-_jpg.rf.861d8f874d89629d316ed124489626b6.jpg,640,640,verde pedestre,121,102,332,270
signal-light-17-_jpg.rf.861d8f874d89629d316ed124489626b6.jpg,640,640,vermelho pedestre,122,399,301,593
signal-light-17-_jpg.rf.861d8f874d89629d316ed124489626b6.jpg,640,640,semaforo pedestre,0,1,458,640
green_212_jpg.rf.84472bdb10448a6cbd0b97b88c8a6c78.jpg,640,640,semaforo pedestre,98,63,452,580
green_212_jpg.rf.84472bdb10448a6cbd0b97b88c8a6c78.jpg,640,640,verde pedestre,171,336,400,507
22_jpg.rf.87d7c15b70cb75f689310cba9aec19df.jpg,640,640,semaforo pedestre,162,30,529,640
22_jpg.rf.87d7c15b70cb75f689310cba9aec19df.jpg,640,640,vermelho pedestre,267,62,419,296
green_103_jpg.rf.8802c7c113d31d266e22cfe5dad84ffc.jpg,640,640,semaforo pedestre,0,0,388,640
green_103_jpg.rf.8802c7c113d31d266e22cfe5dad84ffc.jpg,640,640,verde pedestre,40,352,235,632
green_147_jpg.rf.868f5ee875e7f192a9d8080b818cb4c8.jpg,640,640,semaforo pedestre,144,41,517,512
green_147_jpg.rf.868f5ee875e7f192a9d8080b818cb4c8.jpg,640,640,verde pedestre,231,278,442,431
green_108_jpg.rf.842ca1ff8f7d248c32af38be75bfe97e.jpg,640,640,semaforo pedestre,262,88,590,517
green_108_jpg.rf.842ca1ff8f7d248c32af38be75bfe97e.jpg,640,640,verde pedestre,330,326,484,444
traffic-light-997-_jpg.rf.875aaa3c48e3ec07023058390e6acd16.jpg,640,640,vermelho veiculos,171,270,224,424
035_jpg.rf.84b404a9b1191864d59fcf49968eb392.jpg,640,640,semaforo pedestre,192,145,452,513
035_jpg.rf.84b404a9b1191864d59fcf49968eb392.jpg,640,640,vermelho pedestre,250,204,412,322
green_173_jpg.rf.8718d1ae4e8d0749f5a7a1ec4e3dd45e.jpg,640,640,semaforo pedestre,160,19,425,474
green_173_jpg.rf.8718d1ae4e8d0749f5a7a1ec4e3dd45e.jpg,640,640,verde pedestre,244,217,329,400
green_256_jpg.rf.87db60c5b4183a77a4f41484eccbd655.jpg,640,640,semaforo pedestre,200,175,503,535
green_256_jpg.rf.87db60c5b4183a77a4f41484eccbd655.jpg,640,640,verde pedestre,279,337,444,431
10_jpg.rf.87609fb5e820dc1a075ad6b7b4b94e27.jpg,640,640,semaforo pedestre,58,49,496,584
10_jpg.rf.87609fb5e820dc1a075ad6b7b4b94e27.jpg,640,640,verde pedestre,145,334,380,497
signal-light-108-_jpg.rf.867a2e9e7c0561893866a6c0baa929a3.jpg,640,640,semaforo pedestre,176,0,565,572
037_jpg.rf.876b613f824b51ae5b6bf2cf89bfbfb9.jpg,640,640,vermelho pedestre,151,238,582,613
green_095_jpg.rf.84bdf135e841792c5afe3164d3dbce7c.jpg,640,640,semaforo pedestre,85,94,342,465
green_095_jpg.rf.84bdf135e841792c5afe3164d3dbce7c.jpg,640,640,verde pedestre,182,287,268,394
green_232_jpg.rf.888a830c6d9b8060720ddb902a806685.jpg,640,640,semaforo pedestre,166,139,397,570
green_232_jpg.rf.888a830c6d9b8060720ddb902a806685.jpg,640,640,verde pedestre,263,339,351,473
green_140_jpg.rf.88a052c1bd9bda8d137674f770e5c43d.jpg,640,640,semaforo pedestre,11,165,417,550
green_250_jpg.rf.88f70d708171c26ec9f10f0aaaf7b6e4.jpg,640,640,verde pedestre,174,411,340,539
green_250_jpg.rf.88f70d708171c26ec9f10f0aaaf7b6e4.jpg,640,640,semaforo pedestre,47,19,476,619
traffic-light-491-_jpg.rf.88f07844a2836fad7ec755c6789e3b48.jpg,640,640,verde veiculos,156,158,187,241
traffic-light-491-_jpg.rf.88f07844a2836fad7ec755c6789e3b48.jpg,640,640,verde veiculos,453,19,478,99
green_125_jpg.rf.89a80f2c68d465b0227613831aa079ef.jpg,640,640,semaforo pedestre,207,92,556,600
green_125_jpg.rf.89a80f2c68d465b0227613831aa079ef.jpg,640,640,verde pedestre,340,374,446,553
green_165_jpg.rf.8ab6e30c282a1803a14f48d26385e13b.jpg,640,640,semaforo pedestre,218,73,569,618
green_165_jpg.rf.8ab6e30c282a1803a14f48d26385e13b.jpg,640,640,verde pedestre,345,390,490,601
01_jpg.rf.8a358853e7c94bac06a4a71f723e0346.jpg,640,640,semaforo pedestre,201,32,518,541
01_jpg.rf.8a358853e7c94bac06a4a71f723e0346.jpg,640,640,verde pedestre,341,264,462,423
green_041_jpg.rf.89d2d2774a8e789989064ffc4320bb42.jpg,640,640,semaforo pedestre,329,47,589,627
green_041_jpg.rf.89d2d2774a8e789989064ffc4320bb42.jpg,640,640,semaforo pedestre,74,39,279,614
green_041_jpg.rf.89d2d2774a8e789989064ffc4320bb42.jpg,640,640,verde pedestre,92,389,234,539
green_041_jpg.rf.89d2d2774a8e789989064ffc4320bb42.jpg,640,640,verde pedestre,418,358,510,545
1-71-_jpg.rf.89b6f4cb484f535789321b1c15cc915e.jpg,640,640,semaforo pedestre,8,0,470,603
1-71-_jpg.rf.89b6f4cb484f535789321b1c15cc915e.jpg,640,640,verde pedestre,158,75,351,298
1-71-_jpg.rf.89b6f4cb484f535789321b1c15cc915e.jpg,640,640,vermelho pedestre,148,329,316,540
traffic-light-278-_jpg.rf.8b414ab7f2de6cd1d63adf7f3029c05c.jpg,640,640,verde veiculos,263,177,360,371
green_300_jpg.rf.8a99628fcb3fdd8193ebf9d36933ab98.jpg,640,640,semaforo pedestre,110,0,553,609
green_300_jpg.rf.8a99628fcb3fdd8193ebf9d36933ab98.jpg,640,640,verde pedestre,209,282,469,498
signal-light-114-_jpg.rf.8a0284da2a76fffcc3fe4783a47cc03c.jpg,640,640,semaforo pedestre,463,107,536,203
signal-light-114-_jpg.rf.8a0284da2a76fffcc3fe4783a47cc03c.jpg,640,640,verde pedestre,490,140,517,180
green_163_jpg.rf.8b44eb416a205f74b00aa564e1d7d8b5.jpg,640,640,verde pedestre,139,148,464,427
green_310_jpg.rf.899b5c1e9efa6239f0ff11ee38b566dc.jpg,640,640,verde pedestre,194,176,270,345
green_310_jpg.rf.899b5c1e9efa6239f0ff11ee38b566dc.jpg,640,640,semaforo pedestre,62,92,359,445
085_jpg.rf.8d1ad1a5a6cc0d6d1bea0078ff77010d.jpg,640,640,semaforo pedestre,84,31,530,501
085_jpg.rf.8d1ad1a5a6cc0d6d1bea0078ff77010d.jpg,640,640,verde pedestre,177,263,405,438
signal-light-112-_jpg.rf.8ae1e873fae0a015d703c523f401a95f.jpg,640,640,semaforo pedestre,199,132,420,620
signal-light-112-_jpg.rf.8ae1e873fae0a015d703c523f401a95f.jpg,640,640,verde pedestre,283,312,343,441
signal-light-120-_jpg.rf.8ba8458c03761cb598fa90ccbab001c1.jpg,640,640,semaforo pedestre,141,26,554,455
signal-light-120-_jpg.rf.8ba8458c03761cb598fa90ccbab001c1.jpg,640,640,verde pedestre,325,112,459,311
060_jpg.rf.8d7886c175a6351e5f98b4de5b0bd772.jpg,640,640,semaforo pedestre,313,104,505,364
060_jpg.rf.8d7886c175a6351e5f98b4de5b0bd772.jpg,640,640,verde pedestre,360,232,458,302
green_292_jpg.rf.8d45f344270ce1920b784f090aa0784e.jpg,640,640,semaforo pedestre,49,43,586,640
green_292_jpg.rf.8d45f344270ce1920b784f090aa0784e.jpg,640,640,verde pedestre,265,374,487,614
traffic-light-380-_jpg.rf.8b4e3e576fcd49348adc904fa796ec2a.jpg,640,640,verde veiculos,474,30,508,141
traffic-light-380-_jpg.rf.8b4e3e576fcd49348adc904fa796ec2a.jpg,640,640,verde veiculos,73,376,106,476
signal-light-40-_jpg.rf.89df7a47b3d13b82b6d8ebbdf3d7bc13.jpg,640,640,semaforo pedestre,2,0,540,640
signal-light-40-_jpg.rf.89df7a47b3d13b82b6d8ebbdf3d7bc13.jpg,640,640,verde pedestre,6,317,323,640
059_jpg.rf.8bbf8f6ad2e693a1bc6cd19635d48dfc.jpg,640,640,semaforo pedestre,274,147,441,354
059_jpg.rf.8bbf8f6ad2e693a1bc6cd19635d48dfc.jpg,640,640,vermelho pedestre,318,198,360,302
green_294_jpg.rf.8d371eb9f7435fc553bce2adad44abb4.jpg,640,640,verde pedestre,332,391,414,467
green_294_jpg.rf.8d371eb9f7435fc553bce2adad44abb4.jpg,640,640,semaforo pedestre,281,252,487,520
05_jpg.rf.8d021e420a1448f6ff9e63dc827402ff.jpg,640,640,semaforo pedestre,106,48,343,605
05_jpg.rf.8d021e420a1448f6ff9e63dc827402ff.jpg,640,640,verde pedestre,147,319,314,529
signal-light-123-_jpg.rf.8dd3d24f0f7279e7fd74421bd166551d.jpg,640,640,semaforo pedestre,45,161,216,518
signal-light-123-_jpg.rf.8dd3d24f0f7279e7fd74421bd166551d.jpg,640,640,verde pedestre,87,336,158,469
green_279_jpg.rf.8b8994a067fd3c04b356a0c32ca935b8.jpg,640,640,verde pedestre,171,97,476,525
green_125_jpg.rf.8d7336ced84d6deae243aa75ba61536c.jpg,640,640,semaforo pedestre,186,66,552,591
green_125_jpg.rf.8d7336ced84d6deae243aa75ba61536c.jpg,640,640,verde pedestre,321,353,434,536
green_069_jpg.rf.8acecbfb219761b8124db7e78801bd2f.jpg,640,640,semaforo pedestre,119,92,460,453
green_069_jpg.rf.8acecbfb219761b8124db7e78801bd2f.jpg,640,640,verde pedestre,275,174,371,345
signal-light-102-_jpg.rf.8b1793297cb4d99e582f52fda1d9890d.jpg,640,640,semaforo pedestre,109,287,182,359
signal-light-102-_jpg.rf.8b1793297cb4d99e582f52fda1d9890d.jpg,640,640,verde pedestre,133,317,144,337
signal-light-102-_jpg.rf.8b1793297cb4d99e582f52fda1d9890d.jpg,640,640,verde pedestre,419,299,479,353
traffic-light-70-_jpg.rf.8dd81eb4d13897b9bd1cb8e6c16796ed.jpg,640,640,vermelho veiculos,187,17,411,539
green_035_jpg.rf.8e01ef42ce629c559b5bc2faebef1d69.jpg,640,640,semaforo pedestre,79,0,337,443
green_035_jpg.rf.8e01ef42ce629c559b5bc2faebef1d69.jpg,640,640,semaforo pedestre,448,329,640,611
green_035_jpg.rf.8e01ef42ce629c559b5bc2faebef1d69.jpg,640,640,vermelho pedestre,500,372,589,491
green_035_jpg.rf.8e01ef42ce629c559b5bc2faebef1d69.jpg,640,640,verde pedestre,144,184,269,357
green_063_jpg.rf.8ec6d05de7f0d6e5ff94582c194157de.jpg,640,640,semaforo pedestre,315,143,580,566
green_063_jpg.rf.8ec6d05de7f0d6e5ff94582c194157de.jpg,640,640,verde pedestre,378,359,514,508
traffic-light-978-_jpg.rf.8eccc0003d6f92df9653e2c64424a2ff.jpg,640,640,vermelho veiculos,145,232,241,467
green_289_jpg.rf.8e5db5b39cba49ba879f762a19e7173c.jpg,640,640,verde pedestre,175,319,325,467
green_289_jpg.rf.8e5db5b39cba49ba879f762a19e7173c.jpg,640,640,semaforo pedestre,129,88,387,545
signal-light-30-_jpg.rf.8ef81c088933474f6e9f36bc9a8af5ec.jpg,640,640,verde pedestre,352,333,504,543
signal-light-30-_jpg.rf.8ef81c088933474f6e9f36bc9a8af5ec.jpg,640,640,semaforo pedestre,198,74,627,640
green_129_jpg.rf.8e038a98c6340a0e7c6ede487957ac90.jpg,640,640,semaforo pedestre,231,5,476,510
green_129_jpg.rf.8e038a98c6340a0e7c6ede487957ac90.jpg,640,640,verde pedestre,283,180,431,363
signal-light-36-_jpg.rf.907bcde54fd940b75628d72c822debe0.jpg,640,640,semaforo pedestre,329,95,509,326
signal-light-36-_jpg.rf.907bcde54fd940b75628d72c822debe0.jpg,640,640,vermelho pedestre,408,138,456,194
1-60-_jpg.rf.9152501409ad872dbcd0c31070ffe8be.jpg,640,640,semaforo pedestre,38,31,191,591
1-60-_jpg.rf.9152501409ad872dbcd0c31070ffe8be.jpg,640,640,semaforo pedestre,248,62,428,591
1-60-_jpg.rf.9152501409ad872dbcd0c31070ffe8be.jpg,640,640,semaforo pedestre,456,9,599,568
1-60-_jpg.rf.9152501409ad872dbcd0c31070ffe8be.jpg,640,640,verde pedestre,54,322,130,521
1-60-_jpg.rf.9152501409ad872dbcd0c31070ffe8be.jpg,640,640,verde pedestre,326,354,392,534
1-60-_jpg.rf.9152501409ad872dbcd0c31070ffe8be.jpg,640,640,verde pedestre,491,193,547,342
traffic-light-180-_jpg.rf.8efa6c0af7622c4e2239df7337ec861e.jpg,640,640,vermelho veiculos,26,57,77,173
traffic-light-180-_jpg.rf.8efa6c0af7622c4e2239df7337ec861e.jpg,640,640,vermelho veiculos,545,395,610,531
green_139_jpg.rf.915d1c4973ca9ef0e0f4033d35655b05.jpg,640,640,semaforo pedestre,100,15,485,615
green_139_jpg.rf.915d1c4973ca9ef0e0f4033d35655b05.jpg,640,640,verde pedestre,262,319,370,559
green_052_jpg.rf.8f738c4eeb91d84f75853341b7190fe5.jpg,640,640,semaforo pedestre,39,126,330,523
green_052_jpg.rf.8f738c4eeb91d84f75853341b7190fe5.jpg,640,640,verde pedestre,81,330,257,473
green_232_jpg.rf.90597462770c182d427fca5bc508e44c.jpg,640,640,semaforo pedestre,139,155,390,609
green_232_jpg.rf.90597462770c182d427fca5bc508e44c.jpg,640,640,verde pedestre,241,365,335,507
green_059_jpg.rf.903c70293065262f792a5a014a736e42.jpg,640,640,verde pedestre,65,518,126,613
green_059_jpg.rf.903c70293065262f792a5a014a736e42.jpg,640,640,verde pedestre,374,345,451,462
green_059_jpg.rf.903c70293065262f792a5a014a736e42.jpg,640,640,verde pedestre,469,0,574,162
green_200_jpg.rf.8e49cf79a773637e38bff83f8aa444b7.jpg,640,640,semaforo pedestre,176,41,484,612
green_200_jpg.rf.8e49cf79a773637e38bff83f8aa444b7.jpg,640,640,verde pedestre,246,322,394,524
076_jpg.rf.8e27b2c832681f6efa3fcae1f3669b1d.jpg,640,640,semaforo pedestre,200,75,427,530
076_jpg.rf.8e27b2c832681f6efa3fcae1f3669b1d.jpg,640,640,verde pedestre,249,303,327,450
05_jpg.rf.9222494a186778e3e6ce972f89a15bf1.jpg,640,640,semaforo pedestre,22,40,506,604
05_jpg.rf.9222494a186778e3e6ce972f89a15bf1.jpg,640,640,verde pedestre,104,313,288,526
green_197_jpg.rf.91c4de1252667df4dff60360ee2dcf03.jpg,640,640,semaforo pedestre,122,170,329,548
green_197_jpg.rf.91c4de1252667df4dff60360ee2dcf03.jpg,640,640,verde pedestre,153,347,265,492
signal-light-89-_jpg.rf.8fa233d7e735baf68deab2b661b6e45a.jpg,640,640,verde pedestre,119,361,262,501
signal-light-89-_jpg.rf.8fa233d7e735baf68deab2b661b6e45a.jpg,640,640,vermelho pedestre,87,190,269,333
002_jpg.rf.9215cca8a218ccbb429049bf3341eef2.jpg,640,640,semaforo pedestre,310,99,578,584
002_jpg.rf.9215cca8a218ccbb429049bf3341eef2.jpg,640,640,verde pedestre,365,317,438,479
signal-light-117-_jpg.rf.91ad8390cadacad1b3ffc8f9a06d8f57.jpg,640,640,semaforo pedestre,455,133,531,210
signal-light-117-_jpg.rf.91ad8390cadacad1b3ffc8f9a06d8f57.jpg,640,640,verde pedestre,474,150,509,186
green_070_jpg.rf.92264a63e3714d0d351647a139c591cb.jpg,640,640,semaforo pedestre,259,209,416,374
green_070_jpg.rf.92264a63e3714d0d351647a139c591cb.jpg,640,640,verde pedestre,323,289,357,337
green_101_jpg.rf.90ed1a0b6f52476a2bc90872a4810d55.jpg,640,640,semaforo pedestre,49,2,305,441
green_101_jpg.rf.90ed1a0b6f52476a2bc90872a4810d55.jpg,640,640,semaforo pedestre,428,319,611,605
green_101_jpg.rf.90ed1a0b6f52476a2bc90872a4810d55.jpg,640,640,verde pedestre,124,200,260,390
green_101_jpg.rf.90ed1a0b6f52476a2bc90872a4810d55.jpg,640,640,vermelho pedestre,478,365,560,467
green_221_jpg.rf.908c151f534b6b63fba0c1f3eee1a432.jpg,640,640,semaforo pedestre,206,87,575,604
green_221_jpg.rf.908c151f534b6b63fba0c1f3eee1a432.jpg,640,640,verde pedestre,261,357,494,522
026_jpg.rf.92071011da346cfdf986a98da1d06147.jpg,640,640,verde pedestre,49,93,492,640
green_098_jpg.rf.92056ca5bbaf75e1eb54841fbcb126e2.jpg,640,640,semaforo pedestre,160,123,480,614
green_098_jpg.rf.92056ca5bbaf75e1eb54841fbcb126e2.jpg,640,640,verde pedestre,261,361,396,542
green_141_jpg.rf.9096cb52a4077915faafb6940d0823f4.jpg,640,640,semaforo pedestre,27,35,525,607
green_141_jpg.rf.9096cb52a4077915faafb6940d0823f4.jpg,640,640,verde pedestre,107,324,435,522
traffic-light-648-_jpg.rf.91b401129e82daec239882f0b5109524.jpg,640,640,verde veiculos,333,533,347,575
signal-light-13-_jpg.rf.92583a96d3dc68610a32318cd2aa862a.jpg,640,640,semaforo pedestre,15,22,283,590
signal-light-13-_jpg.rf.92583a96d3dc68610a32318cd2aa862a.jpg,640,640,semaforo pedestre,275,0,586,545
signal-light-13-_jpg.rf.92583a96d3dc68610a32318cd2aa862a.jpg,640,640,verde pedestre,67,321,192,521
signal-light-13-_jpg.rf.92583a96d3dc68610a32318cd2aa862a.jpg,640,640,verde pedestre,369,153,478,299
green_273_jpg.rf.9261ead9d8ba2f5250e524065fee76a5.jpg,640,640,verde pedestre,111,178,407,549
signal-light-140-_jpg.rf.929af763a4810ab3b25a606541512363.jpg,640,640,semaforo pedestre,127,205,350,568
signal-light-140-_jpg.rf.929af763a4810ab3b25a606541512363.jpg,640,640,vermelho pedestre,190,299,263,387
traffic-light-896-_jpg.rf.92647bafe87b751d3c35fdc563c1ccef.jpg,640,640,vermelho veiculos,35,65,84,186
traffic-light-896-_jpg.rf.92647bafe87b751d3c35fdc563c1ccef.jpg,640,640,vermelho veiculos,508,455,553,573
green_287_jpg.rf.92c24dee5d254f7f90c0419d04c2de0a.jpg,640,640,verde pedestre,253,233,472,550
016_jpg.rf.922a184b0f3460558c9a04391195f799.jpg,640,640,semaforo pedestre,118,69,457,579
016_jpg.rf.922a184b0f3460558c9a04391195f799.jpg,640,640,verde pedestre,198,326,372,512
green_028_jpg.rf.927f136b80975dad2fc209482674eb2f.jpg,640,640,semaforo pedestre,158,37,424,640
green_028_jpg.rf.927f136b80975dad2fc209482674eb2f.jpg,640,640,semaforo pedestre,257,443,354,640
28_jpg.rf.9286bcad2a04041b38ab534f7b88f0d4.jpg,640,640,semaforo pedestre,70,57,459,635
28_jpg.rf.9286bcad2a04041b38ab534f7b88f0d4.jpg,640,640,verde pedestre,179,393,318,584
signal-light-91-_jpg.rf.92eae6043d00a80e6c3896d9636ecae2.jpg,640,640,verde pedestre,55,337,266,543
signal-light-91-_jpg.rf.92eae6043d00a80e6c3896d9636ecae2.jpg,640,640,verde pedestre,333,325,519,521
signal-light-91-_jpg.rf.92eae6043d00a80e6c3896d9636ecae2.jpg,640,640,vermelho pedestre,79,84,285,313
signal-light-91-_jpg.rf.92eae6043d00a80e6c3896d9636ecae2.jpg,640,640,vermelho pedestre,361,92,552,286
029_jpg.rf.011049099a5ce058847003a909dbe8fe.jpg,640,640,semaforo pedestre,160,125,465,558
029_jpg.rf.011049099a5ce058847003a909dbe8fe.jpg,640,640,vermelho pedestre,207,197,414,320
signal-light-59-_jpg.rf.01360e5d6406efb5c47e55a00cd2383d.jpg,640,640,semaforo pedestre,393,118,562,338
signal-light-59-_jpg.rf.01360e5d6406efb5c47e55a00cd2383d.jpg,640,640,vermelho pedestre,464,157,499,196
22_jpg.rf.00338453cc52b6ffd5d8ffecf1f87dec.jpg,640,640,semaforo pedestre,223,17,530,627
22_jpg.rf.00338453cc52b6ffd5d8ffecf1f87dec.jpg,640,640,vermelho pedestre,294,45,424,272
signal-light-144-_jpg.rf.019118180b77a7f6b13818154e6a26a1.jpg,640,640,verde pedestre,267,197,414,480
signal-light-144-_jpg.rf.019118180b77a7f6b13818154e6a26a1.jpg,640,640,semaforo pedestre,139,14,482,592
green_298_jpg.rf.01ccb77bf19cf4c77c28cded9d9cf91f.jpg,640,640,verde pedestre,224,183,498,482
green_153_jpg.rf.00bc9ea8320efb15c180d91d9768e749.jpg,640,640,semaforo pedestre,170,0,640,564
green_153_jpg.rf.00bc9ea8320efb15c180d91d9768e749.jpg,640,640,verde pedestre,273,222,571,489
green_069_jpg.rf.02dc12318811b2117eda9627acf8fd17.jpg,640,640,semaforo pedestre,115,42,460,427
green_069_jpg.rf.02dc12318811b2117eda9627acf8fd17.jpg,640,640,verde pedestre,251,108,379,301
26_jpg.rf.0162bc7b472d9479b22a40b2e2493a32.jpg,640,640,semaforo pedestre,112,26,445,520
26_jpg.rf.0162bc7b472d9479b22a40b2e2493a32.jpg,640,640,vermelho pedestre,215,104,358,276
068_jpg.rf.01defd3250abbe059ba1bdfc012b51d6.jpg,640,640,semaforo pedestre,0,129,267,640
068_jpg.rf.01defd3250abbe059ba1bdfc012b51d6.jpg,640,640,verde pedestre,0,419,170,587
signal-light-75-_jpg.rf.01ef02f4fc390a5de8a4e73598d947c8.jpg,640,640,vermelho pedestre,206,68,430,296
signal-light-75-_jpg.rf.01ef02f4fc390a5de8a4e73598d947c8.jpg,640,640,verde pedestre,220,348,437,563
green_115_jpg.rf.01ee150fa8ded0a39189a506d2fd8fa4.jpg,640,640,semaforo pedestre,294,81,526,482
green_115_jpg.rf.01ee150fa8ded0a39189a506d2fd8fa4.jpg,640,640,verde pedestre,350,296,474,423
green_143_jpg.rf.0166210ad4f53d8dfa31e2e952c9ec1c.jpg,640,640,semaforo pedestre,129,0,459,578
green_143_jpg.rf.0166210ad4f53d8dfa31e2e952c9ec1c.jpg,640,640,semaforo pedestre,229,303,348,498
09_jpg.rf.02eee9eff552dadaddd91014a8382881.jpg,640,640,semaforo pedestre,137,44,512,572
09_jpg.rf.02eee9eff552dadaddd91014a8382881.jpg,640,640,vermelho pedestre,242,110,399,308
green_071_jpg.rf.030315063bbd1fef60aec35346083885.jpg,640,640,verde pedestre,238,101,604,640
027_jpg.rf.02888da42ca87a7711323b13fd3832ad.jpg,640,640,semaforo pedestre,202,127,372,450
027_jpg.rf.02888da42ca87a7711323b13fd3832ad.jpg,640,640,vermelho pedestre,232,189,307,274
pexels-claiton-conto-6430308_jpg.rf.0326a677ef624bd3e81c5b1486b6a3a4.jpg,640,640,vermelho veiculos,317,307,353,335
088_jpg.rf.01b2afc630bd395931da8cb9750297eb.jpg,640,640,semaforo pedestre,127,22,440,614
088_jpg.rf.01b2afc630bd395931da8cb9750297eb.jpg,640,640,vermelho pedestre,210,77,345,299
011_jpg.rf.027b2f946ae1485151c54585c719f11b.jpg,640,640,semaforo pedestre,155,73,517,590
011_jpg.rf.027b2f946ae1485151c54585c719f11b.jpg,640,640,vermelho pedestre,261,115,394,318
traffic-light-986-_jpg.rf.033c33192d5767d7b7570f17c9222c12.jpg,640,640,vermelho veiculos,135,163,201,362
green_079_jpg.rf.0355479dca2f02d157bd8ee3a981eb15.jpg,640,640,semaforo pedestre,454,203,481,271
green_079_jpg.rf.0355479dca2f02d157bd8ee3a981eb15.jpg,640,640,verde pedestre,460,241,477,266
078_jpg.rf.0362588735309a2a8393cf6df312e6f4.jpg,640,640,semaforo pedestre,192,33,639,611
078_jpg.rf.0362588735309a2a8393cf6df312e6f4.jpg,640,640,verde pedestre,341,280,535,481
green_286_jpg.rf.033b0c02803e0783bbafa1d343471173.jpg,640,640,verde pedestre,127,241,340,437
green_286_jpg.rf.033b0c02803e0783bbafa1d343471173.jpg,640,640,semaforo pedestre,0,16,529,638
signal-light-43-_jpg.rf.034f95105ce4b490ca76a0b7b69fac52.jpg,640,640,verde pedestre,327,387,474,569
signal-light-43-_jpg.rf.034f95105ce4b490ca76a0b7b69fac52.jpg,640,640,semaforo pedestre,254,62,584,599
traffic-light-690-_jpg.rf.03af08e28472192289cc7ed5b9faed2d.jpg,640,640,vermelho veiculos,314,219,369,334
signal-light-29-_jpg.rf.039c342b4a51517114d38a894d972b2e.jpg,640,640,semaforo pedestre,117,115,597,640
signal-light-29-_jpg.rf.039c342b4a51517114d38a894d972b2e.jpg,640,640,verde pedestre,241,352,476,594
041_jpg.rf.03a330646545cc1f4efbf5d8160ca088.jpg,640,640,semaforo pedestre,216,31,516,640
041_jpg.rf.03a330646545cc1f4efbf5d8160ca088.jpg,640,640,vermelho pedestre,271,78,399,257
green_121_jpg.rf.03aa43d634457681b266efa2febfd366.jpg,640,640,semaforo pedestre,91,60,536,556
green_121_jpg.rf.03aa43d634457681b266efa2febfd366.jpg,640,640,verde pedestre,322,205,464,453
green_300_jpg.rf.0454b4f5ad0797293b8d690898b1c7c7.jpg,640,640,verde pedestre,212,275,442,496
green_300_jpg.rf.0454b4f5ad0797293b8d690898b1c7c7.jpg,640,640,semaforo pedestre,82,0,567,580
signal-light-29-_jpg.rf.0443d61541e85e89d990977ee0006b63.jpg,640,640,semaforo pedestre,75,68,587,640
signal-light-29-_jpg.rf.0443d61541e85e89d990977ee0006b63.jpg,640,640,semaforo pedestre,215,349,522,532
traffic-light-805-_jpg.rf.04579d582954b71f070e0f03407622d2.jpg,640,640,vermelho veiculos,153,437,182,520
traffic-light-805-_jpg.rf.04579d582954b71f070e0f03407622d2.jpg,640,640,vermelho veiculos,488,148,522,234
green_287_jpg.rf.04e40f8a8438840ca5cf193f7210fb1b.jpg,640,640,verde pedestre,296,195,490,488
signal-light-73-_jpg.rf.04961a0f08944ebf6ed182b94b50c8ef.jpg,640,640,vermelho pedestre,177,84,336,272
signal-light-73-_jpg.rf.04961a0f08944ebf6ed182b94b50c8ef.jpg,640,640,verde pedestre,165,309,335,512
green_012_jpg.rf.04c37f646b8ded4af5d6be68ba7de862.jpg,640,640,semaforo pedestre,36,0,618,615
green_012_jpg.rf.04c37f646b8ded4af5d6be68ba7de862.jpg,640,640,semaforo pedestre,109,232,506,540
green_269_jpg.rf.05448aa81b3aabec6d6821aa1849cb91.jpg,640,640,verde pedestre,192,290,371,513
green_269_jpg.rf.05448aa81b3aabec6d6821aa1849cb91.jpg,640,640,semaforo pedestre,120,0,494,588
green_047_jpg.rf.055ff787ec3b8df52295bec9496382d0.jpg,640,640,semaforo pedestre,28,264,188,630
green_047_jpg.rf.055ff787ec3b8df52295bec9496382d0.jpg,640,640,semaforo pedestre,181,9,424,514
